Date,caf_total_portions_prepared,caf_total_portions_sold,caf_total_waste_portions,caf_avg_waste_pct,caf_total_revenue_ugx,caf_total_ingredient_cost_ugx,caf_total_waste_cost_ugx,caf_total_gross_profit_ugx,caf_posho_flour_kg,caf_beans_kg,caf_cooking_oil_l,caf_matooke_kg,caf_groundnuts_kg,caf_rice_kg,caf_chicken_kg,caf_offal_kg,caf_onions_kg,caf_irish_potatoes_kg,caf_eggs_units,caf_wheat_flour_kg,caf_cabbage_kg,caf_tomatoes_kg,caf_meals_offered,kiosk_total_transactions,kiosk_total_revenue_ugx,kiosk_avg_transaction_ugx,kiosk_items_sold,kiosk_cash_pct,kiosk_momo_pct,kiosk_airtel_pct,kiosk_discounted_txns,kiosk_peak_hour,kiosk_near_lecture_sales,kiosk_sold_biscuits_packet,kiosk_sold_chapati,kiosk_sold_groundnuts_packet,kiosk_sold_juice_splash,kiosk_sold_mandazi_2_pcs,kiosk_sold_rolex,kiosk_sold_samosa_2_pcs,kiosk_sold_soda,kiosk_sold_water_bottle,kiosk_rev_africa_hall_kiosk,kiosk_rev_education_block_kiosk,kiosk_rev_engineering_block_kiosk,kiosk_rev_freedom_square_kiosk,kiosk_rev_main_gate_kiosk,kiosk_rev_mitchell_hall_kiosk,kiosk_rev_senate_building_kiosk,Day_of_Week,Academic_Period,Is_Weekend,caf_rolex_portions,kiosk_rolex_units,total_campus_revenue_ugx,campus_gross_margin_pct,total_portions_served,revenue_per_portion_ugx,waste_cost_pct_of_revenue,ingredient_cost_ratio,kiosk_revenue_share_pct,demand_fulfilment_rate_pct,procurement_efficiency,total_rolex_demand,rolex_egg_demand_units,rolex_wheat_flour_demand_kg,demand_vs_avg_pct
2025-01-11,68,57,11,14.916666666666666,217000.0,119220.0,16720.0,97780.0,3.8,2.2,1.7,6.800000000000001,1.1,2.0,1.8,1.1,0.4,3.1,30,1.9,0.8,0.6,6,7,5700.0,814.2857142857143,7,57.1,14.3,28.6,7,17,0,0,1,2,0,1,1,2,0,0,400.0,400.0,900.0,400.0,900.0,400.0,2300.0,Saturday,Xmas_Break,True,12,1.0,222700.0,43.91,64,3480.0,7.51,54.94,2.56,83.82,83.82,13.0,13,0.65,-67.0
2025-01-12,71,58,13,18.099999999999998,212500.0,120850.0,21660.0,91650.0,4.0,2.4,1.7,7.2,1.1,1.8,1.6,1.2,0.4,3.1,32,2.2,0.9,0.7,6,7,9150.0,1307.142857142857,7,57.1,28.6,14.3,7,14,0,0,0,0,1,0,1,2,2,1,1800.0,1700.0,450.0,1300.0,900.0,2200.0,800.0,Sunday,Xmas_Break,True,15,1.0,221650.0,41.35,65,3410.0,9.77,56.87,4.13,81.69,81.69,16.0,16,0.8,-66.5
2025-01-13,241,211,30,13.183333333333335,754500.0,409460.0,61040.0,345040.0,13.2,7.9,5.8,24.4,3.9,6.2,5.6,3.8,1.2,10.1,108,7.7,3.2,2.6,6,39,46000.0,1179.4871794871794,39,61.5,30.8,7.7,39,9,7,2,6,5,4,2,10,6,1,3,7800.0,4900.0,7350.0,4800.0,6400.0,8350.0,6400.0,Monday,Xmas_Break,False,62,10.0,800500.0,43.1,250,3202.0,7.63,54.27,5.75,87.55,87.55,72.0,72,3.6,28.9
2025-01-14,234,206,28,12.483333333333334,760500.0,405790.0,49070.0,354710.0,13.2,7.9,5.800000000000001,25.4,4.0,6.4,5.8,4.0,1.4,9.4,95,6.6,2.8,2.2,6,43,47800.0,1111.6279069767443,43,60.5,27.9,11.6,43,13,8,1,4,5,6,6,9,8,2,2,6800.0,7600.0,5800.0,10000.0,3700.0,5800.0,8100.0,Tuesday,Xmas_Break,False,49,9.0,808300.0,43.88,249,3246.0,6.07,53.36,5.91,88.03,88.03,58.0,58,2.9,28.4
2025-01-15,243,217,26,11.733333333333334,797500.0,418940.0,44200.0,378560.0,13.5,8.1,5.9,27.0,4.4,6.4,5.8,4.0,1.4,9.4,99,7.1,3.0,2.4,6,38,40750.0,1072.3684210526317,38,65.8,26.3,7.9,38,9,4,4,3,5,5,5,8,6,0,2,5500.0,5600.0,5500.0,7500.0,8200.0,5600.0,2850.0,Wednesday,Xmas_Break,False,53,8.0,838250.0,45.16,255,3287.0,5.27,52.53,4.86,89.3,89.3,61.0,61,3.05,31.5
2025-01-16,233,200,33,14.350000000000001,732500.0,399240.0,55810.0,333260.0,14.0,8.4,5.6000000000000005,24.6,3.8,6.0,5.4,4.0,1.4,9.4,95,6.6,2.8,2.2,6,43,48400.0,1125.5813953488373,43,60.5,16.3,23.3,43,16,7,4,8,0,4,8,7,6,4,2,6000.0,6500.0,9700.0,6500.0,6600.0,4200.0,8900.0,Thursday,Xmas_Break,False,49,7.0,780900.0,42.68,243,3214.0,7.15,54.5,6.2,85.84,85.84,56.0,56,2.8,25.3
2025-01-17,208,182,26,13.216666666666667,657500.0,351500.0,46190.0,306000.0,11.2,6.8,4.9,22.4,3.6,5.0,4.5,3.4,1.2,8.4,91,6.6,2.8,2.2,6,39,41800.0,1071.7948717948718,39,66.7,17.9,15.4,39,11,8,2,1,9,2,1,8,10,4,2,4200.0,4400.0,6000.0,5900.0,5250.0,6300.0,9750.0,Friday,Xmas_Break,False,51,8.0,699300.0,43.76,221,3164.0,6.61,53.46,5.98,87.5,87.5,59.0,59,2.95,14.0
2025-01-18,69,58,11,15.866666666666667,212500.0,119060.0,19720.0,93440.0,4.0,2.4,1.7,7.6,1.2,1.8,1.6,1.2,0.4,2.8,28,1.9,0.8,0.6,6,7,12000.0,1714.2857142857142,7,57.1,42.9,0.0,7,13,0,0,1,0,0,0,3,0,2,1,800.0,2200.0,1700.0,1900.0,800.0,2200.0,2400.0,Saturday,Xmas_Break,True,13,3.0,224500.0,41.62,65,3454.0,8.78,56.03,5.35,84.06,84.06,16.0,16,0.8,-66.5
2025-01-19,70,58,12,17.25,216000.0,122610.0,21000.0,93390.0,3.5,2.1,1.7,8.0,1.3,2.0,1.8,1.2,0.4,2.8,29,2.0,0.9,0.7,6,7,8400.0,1200.0,7,42.9,57.1,0.0,7,15,0,1,1,0,0,2,2,0,1,0,2200.0,1800.0,800.0,400.0,2100.0,200.0,900.0,Sunday,Xmas_Break,True,13,2.0,224400.0,41.62,65,3452.0,9.36,56.76,3.74,82.86,82.86,15.0,15,0.75,-66.5
2025-01-20,239,207,32,13.716666666666667,760000.0,411430.0,56940.0,348570.0,13.2,7.9,6.1,24.8,4.0,6.2,5.6,3.8,1.2,11.2,106,7.0,2.9,2.3,6,42,38100.0,907.1428571428571,42,69.0,23.8,7.1,42,12,10,1,3,6,1,10,5,11,4,1,7900.0,3950.0,7000.0,2900.0,4500.0,7050.0,4800.0,Monday,Xmas_Break,False,49,5.0,798100.0,43.67,249,3205.0,7.13,54.14,4.77,86.61,86.61,54.0,54,2.7,28.4
2025-01-21,242,219,23,10.699999999999998,805000.0,420900.0,46420.0,384100.0,12.0,7.2,6.1,25.799999999999997,4.1,6.8,6.1,4.0,1.4,10.8,107,7.3,3.1,2.4,6,43,52900.0,1230.2325581395348,43,65.1,25.6,9.3,43,14,7,1,5,4,8,7,11,4,2,1,10300.0,7600.0,5000.0,9300.0,8600.0,7300.0,4800.0,Tuesday,Xmas_Break,False,59,11.0,857900.0,44.77,262,3274.0,5.41,52.29,6.17,90.5,90.5,70.0,70,3.5,35.1
2025-01-22,229,195,34,14.25,728500.0,398950.0,56500.0,329550.0,12.0,7.2,5.800000000000001,25.200000000000003,4.2,6.4,5.8,3.6,1.2,9.4,96,6.7,2.8,2.2,6,38,30450.0,801.3157894736842,38,57.9,23.7,18.4,38,16,8,4,4,6,1,10,4,6,0,3,4850.0,4900.0,3400.0,4100.0,4000.0,5400.0,3800.0,Wednesday,Xmas_Break,False,44,4.0,758950.0,43.42,233,3257.0,7.44,54.76,4.01,85.15,85.15,48.0,48,2.4,20.2
2025-01-23,244,213,31,12.5,794500.0,421010.0,48060.0,373490.0,13.2,7.9,6.0,27.4,4.5,6.2,5.6,4.0,1.4,10.5,103,7.0,2.9,2.3,6,39,41550.0,1065.3846153846155,39,56.4,23.1,20.5,39,8,9,3,6,3,8,2,4,8,3,2,6400.0,5200.0,9100.0,3950.0,5300.0,4600.0,7000.0,Thursday,Xmas_Break,False,48,4.0,836050.0,44.67,252,3318.0,5.75,52.99,4.97,87.3,87.3,52.0,52,2.6,30.0
2025-01-24,202,175,27,13.266666666666666,647500.0,346700.0,43230.0,300800.0,10.2,6.1,5.1000000000000005,22.4,3.5,5.0,4.5,3.6,1.2,9.4,90,6.0,2.5,2.0,6,45,49850.0,1107.7777777777778,45,75.6,24.4,0.0,45,9,3,3,7,1,2,6,7,8,5,6,5500.0,5600.0,7650.0,7900.0,10200.0,6700.0,6300.0,Friday,Xmas_Break,False,45,7.0,697350.0,43.13,220,3170.0,6.2,53.54,7.15,86.63,86.63,52.0,52,2.6,13.5
2025-01-25,71,61,10,15.15,224000.0,121900.0,17040.0,102100.0,4.0,2.4,1.8,7.6,1.2,1.8,1.6,1.2,0.4,3.1,31,2.0,0.9,0.7,6,7,11100.0,1585.7142857142858,7,57.1,0.0,42.9,7,9,0,0,1,0,1,0,3,1,0,1,900.0,2300.0,900.0,1400.0,900.0,2300.0,2400.0,Saturday,Xmas_Break,True,15,3.0,235100.0,43.43,68,3457.0,7.25,54.42,4.72,85.92,85.92,18.0,18,0.9,-64.9
2025-01-26,71,61,10,13.65,228000.0,123630.0,16020.0,104370.0,4.0,2.4,1.7,7.6,1.3,2.0,1.8,1.1,0.4,2.8,29,2.0,0.9,0.7,6,7,6350.0,907.1428571428571,7,85.7,14.3,0.0,7,13,0,1,1,1,2,0,0,1,0,1,900.0,900.0,400.0,900.0,450.0,1400.0,1400.0,Sunday,Xmas_Break,True,13,0.0,234350.0,44.54,68,3446.0,6.84,54.22,2.71,85.92,85.92,13.0,13,0.65,-64.9
2025-01-27,242,210,32,14.666666666666666,768000.0,416090.0,56780.0,351910.0,12.8,7.6,5.8,25.1,4.0,6.6,5.9,3.9,1.3,10.1,107,7.6,3.2,2.5,6,42,51250.0,1220.2380952380952,42,61.9,26.2,11.9,42,18,3,2,8,4,3,7,8,2,8,0,7400.0,6400.0,5300.0,9500.0,9500.0,6850.0,6300.0,Monday,Xmas_Break,False,59,8.0,819250.0,42.96,252,3251.0,6.93,54.18,6.26,86.78,86.78,67.0,67,3.35,30.0
2025-01-28,249,222,27,10.333333333333334,825500.0,433900.0,46630.0,391600.0,13.2,7.9,6.1,27.400000000000002,4.4,7.0,6.3,4.2,1.4,10.1,104,7.2,3.0,2.4,6,42,51400.0,1223.8095238095239,42,69.0,21.4,9.5,42,11,1,4,5,4,6,5,11,1,2,4,4400.0,5300.0,7200.0,10200.0,7500.0,10100.0,6700.0,Tuesday,Xmas_Break,False,54,11.0,876900.0,44.66,264,3322.0,5.32,52.56,5.86,89.16,89.16,65.0,65,3.25,36.2
2025-01-29,231,200,31,13.166666666666666,741500.0,400410.0,52640.0,341090.0,12.2,7.3,5.7,26.6,4.2,6.0,5.4,4.2,1.4,9.8,96,6.5,2.7,2.2,6,45,51250.0,1138.888888888889,45,71.1,22.2,6.7,45,11,6,2,5,5,5,6,8,9,5,0,8500.0,8500.0,7100.0,7000.0,5950.0,6300.0,7900.0,Wednesday,Xmas_Break,False,46,8.0,792750.0,43.03,245,3236.0,6.64,54.0,6.46,86.58,86.58,54.0,54,2.7,26.4
2025-01-30,228,195,33,14.216666666666667,721000.0,394220.0,57800.0,326780.0,12.0,7.2,5.699999999999999,25.0,3.9,6.0,5.4,4.0,1.4,10.1,99,6.6,2.8,2.2,6,39,47500.0,1217.948717948718,39,48.7,35.9,15.4,39,9,3,1,6,7,3,2,10,6,3,1,6900.0,8400.0,8500.0,6500.0,7300.0,2500.0,7400.0,Thursday,Xmas_Break,False,48,10.0,768500.0,42.52,234,3284.0,7.52,54.68,6.18,85.53,85.53,58.0,58,2.9,20.7
2025-01-31,201,167,34,17.566666666666666,627000.0,355120.0,58580.0,271880.0,10.0,6.0,4.9,23.200000000000003,3.6,6.0,5.4,3.8,1.2,8.0,81,5.6,2.4,1.9,6,40,46700.0,1167.5,40,55.0,25.0,20.0,40,16,6,2,5,5,0,5,11,8,2,2,4300.0,5800.0,9100.0,9300.0,3400.0,8700.0,6100.0,Friday,Xmas_Break,False,41,11.0,673700.0,40.36,207,3255.0,8.7,56.64,6.93,83.08,83.08,52.0,52,2.6,6.8
