Date,Day_of_Week,Academic_Period,Is_Weekend,Meal,Portions_Prepared,Portions_Sold,Waste_Portions,Waste_Pct,Price_UGX,Revenue_UGX,Ingredient_Cost_UGX,Waste_Cost_UGX,Gross_Profit_UGX,Posho_Flour_kg,Beans_kg,Cooking_Oil_L,Matooke_kg,Groundnuts_kg,Rice_kg,Chicken_kg,Offal_kg,Onions_kg,Irish_Potatoes_kg,Eggs_units,Wheat_Flour_kg,Cabbage_kg,Tomatoes_kg
2024-12-24,Tuesday,Xmas_Break,FALSE,Chips & Eggs,30,24,6,20.0,"4,500","108,000","56,700","11,340","51,300",0,0,2.4,0,0,0,0,0,0,10.5,45,0,0,0
2024-12-24,Tuesday,Xmas_Break,FALSE,Rolex,57,50,7,12.3,"2,500","125,000","54,150","6,650","70,850",0,0,0,0,0,0,0,0,0,0,57,6.8,2.9,2.3
2024-12-25,Wednesday,Xmas_Break,FALSE,Posho & Beans,51,41,10,19.6,"3,000","123,000","68,850","13,500","54,150",12.8,7.6,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-25,Wednesday,Xmas_Break,FALSE,Matooke & Groundnut Stew,39,33,6,15.4,"4,000","132,000","78,000","12,000","54,000",0,0,1.2,15.6,3.9,0,0,0,0,0,0,0,0,0
2024-12-25,Wednesday,Xmas_Break,FALSE,Rice & Chicken,34,32,2,5.9,"6,000","192,000","112,200","6,600","79,800",0,0,1.4,0,0,6.8,6.1,0,0,0,0,0,0,0
2024-12-25,Wednesday,Xmas_Break,FALSE,Katogo (Offal+Matoke),24,20,4,16.7,"3,500","70,000","40,320","6,720","29,680",0,0,0,8.4,0,0,0,3.6,1.2,0,0,0,0,0
2024-12-25,Wednesday,Xmas_Break,FALSE,Chips & Eggs,27,21,6,22.2,"4,500","94,500","51,030","11,340","43,470",0,0,2.2,0,0,0,0,0,0,9.4,40,0,0,0
2024-12-25,Wednesday,Xmas_Break,FALSE,Rolex,61,54,7,11.5,"2,500","135,000","57,950","6,650","77,050",0,0,0,0,0,0,0,0,0,0,61,7.3,3.1,2.4
2024-12-26,Thursday,Xmas_Break,FALSE,Posho & Beans,48,39,9,18.8,"3,000","117,000","64,800","12,150","52,200",12,7.2,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-26,Thursday,Xmas_Break,FALSE,Matooke & Groundnut Stew,37,35,2,5.4,"4,000","140,000","74,000","4,000","66,000",0,0,1.1,14.8,3.7,0,0,0,0,0,0,0,0,0
2024-12-26,Thursday,Xmas_Break,FALSE,Rice & Chicken,36,29,7,19.4,"6,000","174,000","118,800","23,100","55,200",0,0,1.4,0,0,7.2,6.5,0,0,0,0,0,0,0
2024-12-26,Thursday,Xmas_Break,FALSE,Katogo (Offal+Matoke),25,23,2,8.0,"3,500","80,500","42,000","3,360","38,500",0,0,0,8.8,0,0,0,3.8,1.2,0,0,0,0,0
2024-12-26,Thursday,Xmas_Break,FALSE,Chips & Eggs,32,27,5,15.6,"4,500","121,500","60,480","9,450","61,020",0,0,2.6,0,0,0,0,0,0,11.2,48,0,0,0
2024-12-26,Thursday,Xmas_Break,FALSE,Rolex,54,42,12,22.2,"2,500","105,000","51,300","11,400","53,700",0,0,0,0,0,0,0,0,0,0,54,6.5,2.7,2.2
2024-12-27,Friday,Xmas_Break,FALSE,Posho & Beans,45,38,7,15.6,"3,000","114,000","60,750","9,450","53,250",11.2,6.8,0.9,0,0,0,0,0,0,0,0,0,0,0
2024-12-27,Friday,Xmas_Break,FALSE,Matooke & Groundnut Stew,32,28,4,12.5,"4,000","112,000","64,000","8,000","48,000",0,0,1,12.8,3.2,0,0,0,0,0,0,0,0,0
2024-12-27,Friday,Xmas_Break,FALSE,Rice & Chicken,25,23,2,8.0,"6,000","138,000","82,500","6,600","55,500",0,0,1,0,0,5,4.5,0,0,0,0,0,0,0
2024-12-27,Friday,Xmas_Break,FALSE,Katogo (Offal+Matoke),22,17,5,22.7,"3,500","59,500","36,960","8,400","22,540",0,0,0,7.7,0,0,0,3.3,1.1,0,0,0,0,0
2024-12-27,Friday,Xmas_Break,FALSE,Chips & Eggs,25,21,4,16.0,"4,500","94,500","47,250","7,560","47,250",0,0,2,0,0,0,0,0,0,8.8,38,0,0,0
2024-12-27,Friday,Xmas_Break,FALSE,Rolex,55,48,7,12.7,"2,500","120,000","52,250","6,650","67,750",0,0,0,0,0,0,0,0,0,0,55,6.6,2.8,2.2
2024-12-28,Saturday,Xmas_Break,TRUE,Posho & Beans,15,13,2,13.3,"3,000","39,000","20,250","2,700","18,750",3.8,2.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2024-12-28,Saturday,Xmas_Break,TRUE,Matooke & Groundnut Stew,12,11,1,8.3,"4,000","44,000","24,000","2,000","20,000",0,0,0.4,4.8,1.2,0,0,0,0,0,0,0,0,0
2024-12-28,Saturday,Xmas_Break,TRUE,Rice & Chicken,9,8,1,11.1,"6,000","48,000","29,700","3,300","18,300",0,0,0.4,0,0,1.8,1.6,0,0,0,0,0,0,0
2024-12-28,Saturday,Xmas_Break,TRUE,Katogo (Offal+Matoke),7,6,1,14.3,"3,500","21,000","11,760","1,680","9,240",0,0,0,2.4,0,0,0,1.1,0.4,0,0,0,0,0
2024-12-28,Saturday,Xmas_Break,TRUE,Chips & Eggs,9,8,1,11.1,"4,500","36,000","17,010","1,890","18,990",0,0,0.7,0,0,0,0,0,0,3.1,14,0,0,0
2024-12-28,Saturday,Xmas_Break,TRUE,Rolex,17,14,3,17.6,"2,500","35,000","16,150","2,850","18,850",0,0,0,0,0,0,0,0,0,0,17,2,0.9,0.7
2024-12-29,Sunday,Xmas_Break,TRUE,Posho & Beans,16,15,1,6.2,"3,000","45,000","21,600","1,350","23,400",4,2.4,0.3,0,0,0,0,0,0,0,0,0,0,0
2024-12-29,Sunday,Xmas_Break,TRUE,Matooke & Groundnut Stew,11,9,2,18.2,"4,000","36,000","22,000","4,000","14,000",0,0,0.3,4.4,1.1,0,0,0,0,0,0,0,0,0
2024-12-29,Sunday,Xmas_Break,TRUE,Rice & Chicken,9,8,1,11.1,"6,000","48,000","29,700","3,300","18,300",0,0,0.4,0,0,1.8,1.6,0,0,0,0,0,0,0
2024-12-29,Sunday,Xmas_Break,TRUE,Katogo (Offal+Matoke),7,5,2,28.6,"3,500","17,500","11,760","3,360","5,740",0,0,0,2.4,0,0,0,1.1,0.4,0,0,0,0,0
2024-12-29,Sunday,Xmas_Break,TRUE,Chips & Eggs,9,7,2,22.2,"4,500","31,500","17,010","3,780","14,490",0,0,0.7,0,0,0,0,0,0,3.1,14,0,0,0
2024-12-29,Sunday,Xmas_Break,TRUE,Rolex,17,14,3,17.6,"2,500","35,000","16,150","2,850","18,850",0,0,0,0,0,0,0,0,0,0,17,2,0.9,0.7
2024-12-30,Monday,Xmas_Break,FALSE,Posho & Beans,50,42,8,16.0,"3,000","126,000","67,500","10,800","58,500",12.5,7.5,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-30,Monday,Xmas_Break,FALSE,Matooke & Groundnut Stew,42,34,8,19.0,"4,000","136,000","84,000","16,000","52,000",0,0,1.3,16.8,4.2,0,0,0,0,0,0,0,0,0
2024-12-30,Monday,Xmas_Break,FALSE,Rice & Chicken,33,31,2,6.1,"6,000","186,000","108,900","6,600","77,100",0,0,1.3,0,0,6.6,5.9,0,0,0,0,0,0,0
2024-12-30,Monday,Xmas_Break,FALSE,Katogo (Offal+Matoke),28,22,6,21.4,"3,500","77,000","47,040","10,080","29,960",0,0,0,9.8,0,0,0,4.2,1.4,0,0,0,0,0
2024-12-30,Monday,Xmas_Break,FALSE,Chips & Eggs,27,22,5,18.5,"4,500","99,000","51,030","9,450","47,970",0,0,2.2,0,0,0,0,0,0,9.4,40,0,0,0
2024-12-30,Monday,Xmas_Break,FALSE,Rolex,58,49,9,15.5,"2,500","122,500","55,100","8,550","67,400",0,0,0,0,0,0,0,0,0,0,58,7,2.9,2.3
2024-12-31,Tuesday,Xmas_Break,FALSE,Posho & Beans,54,42,12,22.2,"3,000","126,000","72,900","16,200","53,100",13.5,8.1,1.1,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,Tuesday,Xmas_Break,FALSE,Matooke & Groundnut Stew,38,32,6,15.8,"4,000","128,000","76,000","12,000","52,000",0,0,1.1,15.2,3.8,0,0,0,0,0,0,0,0,0
2024-12-31,Tuesday,Xmas_Break,FALSE,Rice & Chicken,34,27,7,20.6,"6,000","162,000","112,200","23,100","49,800",0,0,1.4,0,0,6.8,6.1,0,0,0,0,0,0,0
2024-12-31,Tuesday,Xmas_Break,FALSE,Katogo (Offal+Matoke),27,22,5,18.5,"3,500","77,000","45,360","8,400","31,640",0,0,0,9.4,0,0,0,4,1.4,0,0,0,0,0
2024-12-31,Tuesday,Xmas_Break,FALSE,Chips & Eggs,32,30,2,6.2,"4,500","135,000","60,480","3,780","74,520",0,0,2.6,0,0,0,0,0,0,11.2,48,0,0,0
2024-12-31,Tuesday,Xmas_Break,FALSE,Rolex,57,47,10,17.5,"2,500","117,500","54,150","9,500","63,350",0,0,0,0,0,0,0,0,0,0,57,6.8,2.9,2.3
2025-01-01,Wednesday,Xmas_Break,FALSE,Posho & Beans,51,42,9,17.6,"3,000","126,000","68,850","12,150","57,150",12.8,7.6,1,0,0,0,0,0,0,0,0,0,0,0
2025-01-01,Wednesday,Xmas_Break,FALSE,Matooke & Groundnut Stew,43,40,3,7.0,"4,000","160,000","86,000","6,000","74,000",0,0,1.3,17.2,4.3,0,0,0,0,0,0,0,0,0
2025-01-01,Wednesday,Xmas_Break,FALSE,Rice & Chicken,34,32,2,5.9,"6,000","192,000","112,200","6,600","79,800",0,0,1.4,0,0,6.8,6.1,0,0,0,0,0,0,0
2025-01-01,Wednesday,Xmas_Break,FALSE,Katogo (Offal+Matoke),26,21,5,19.2,"3,500","73,500","43,680","8,400","29,820",0,0,0,9.1,0,0,0,3.9,1.3,0,0,0,0,0
2025-01-01,Wednesday,Xmas_Break,FALSE,Chips & Eggs,31,26,5,16.1,"4,500","117,000","58,590","9,450","58,410",0,0,2.5,0,0,0,0,0,0,10.8,46,0,0,0
2025-01-01,Wednesday,Xmas_Break,FALSE,Rolex,62,51,11,17.7,"2,500","127,500","58,900","10,450","68,600",0,0,0,0,0,0,0,0,0,0,62,7.4,3.1,2.5
2025-01-02,Thursday,Xmas_Break,FALSE,Posho & Beans,48,46,2,4.2,"3,000","138,000","64,800","2,700","73,200",12,7.2,1,0,0,0,0,0,0,0,0,0,0,0
2025-01-02,Thursday,Xmas_Break,FALSE,Matooke & Groundnut Stew,39,38,1,2.6,"4,000","152,000","78,000","2,000","74,000",0,0,1.2,15.6,3.9,0,0,0,0,0,0,0,0,0
2025-01-02,Thursday,Xmas_Break,FALSE,Rice & Chicken,36,33,3,8.3,"6,000","198,000","118,800","9,900","79,200",0,0,1.4,0,0,7.2,6.5,0,0,0,0,0,0,0
2025-01-02,Thursday,Xmas_Break,FALSE,Katogo (Offal+Matoke),27,24,3,11.1,"3,500","84,000","45,360","5,040","38,640",0,0,0,9.4,0,0,0,4,1.4,0,0,0,0,0
2025-01-02,Thursday,Xmas_Break,FALSE,Chips & Eggs,32,26,6,18.8,"4,500","117,000","60,480","11,340","56,520",0,0,2.6,0,0,0,0,0,0,11.2,48,0,0,0
2025-01-02,Thursday,Xmas_Break,FALSE,Rolex,59,53,6,10.2,"2,500","132,500","56,050","5,700","76,450",0,0,0,0,0,0,0,0,0,0,59,7.1,3,2.4
2025-01-03,Friday,Xmas_Break,FALSE,Posho & Beans,43,37,6,14.0,"3,000","111,000","58,050","8,100","52,950",10.8,6.5,0.9,0,0,0,0,0,0,0,0,0,0,0
2025-01-03,Friday,Xmas_Break,FALSE,Matooke & Groundnut Stew,34,30,4,11.8,"4,000","120,000","68,000","8,000","52,000",0,0,1,13.6,3.4,0,0,0,0,0,0,0,0,0
2025-01-03,Friday,Xmas_Break,FALSE,Rice & Chicken,30,24,6,20.0,"6,000","144,000","99,000","19,800","45,000",0,0,1.2,0,0,6,5.4,0,0,0,0,0,0,0
2025-01-03,Friday,Xmas_Break,FALSE,Katogo (Offal+Matoke),24,22,2,8.3,"3,500","77,000","40,320","3,360","36,680",0,0,0,8.4,0,0,0,3.6,1.2,0,0,0,0,0
2025-01-03,Friday,Xmas_Break,FALSE,Chips & Eggs,27,24,3,11.1,"4,500","108,000","51,030","5,670","56,970",0,0,2.2,0,0,0,0,0,0,9.4,40,0,0,0
2025-01-03,Friday,Xmas_Break,FALSE,Rolex,53,41,12,22.6,"2,500","102,500","50,350","11,400","52,150",0,0,0,0,0,0,0,0,0,0,53,6.4,2.7,2.1
2025-01-04,Saturday,Xmas_Break,TRUE,Posho & Beans,16,12,4,25.0,"3,000","36,000","21,600","5,400","14,400",4,2.4,0.3,0,0,0,0,0,0,0,0,0,0,0
2025-01-04,Saturday,Xmas_Break,TRUE,Matooke & Groundnut Stew,13,12,1,7.7,"4,000","48,000","26,000","2,000","22,000",0,0,0.4,5.2,1.3,0,0,0,0,0,0,0,0,0
2025-01-04,Saturday,Xmas_Break,TRUE,Rice & Chicken,9,7,2,22.2,"6,000","42,000","29,700","6,600","12,300",0,0,0.4,0,0,1.8,1.6,0,0,0,0,0,0,0
2025-01-04,Saturday,Xmas_Break,TRUE,Katogo (Offal+Matoke),8,6,2,25.0,"3,500","21,000","13,440","3,360","7,560",0,0,0,2.8,0,0,0,1.2,0.4,0,0,0,0,0
2025-01-04,Saturday,Xmas_Break,TRUE,Chips & Eggs,9,7,2,22.2,"4,500","31,500","17,010","3,780","14,490",0,0,0.7,0,0,0,0,0,0,3.1,14,0,0,0
2025-01-04,Saturday,Xmas_Break,TRUE,Rolex,16,15,1,6.2,"2,500","37,500","15,200",950,"22,300",0,0,0,0,0,0,0,0,0,0,16,1.9,0.8,0.6
2025-01-05,Sunday,Xmas_Break,TRUE,Posho & Beans,16,15,1,6.2,"3,000","45,000","21,600","1,350","23,400",4,2.4,0.3,0,0,0,0,0,0,0,0,0,0,0
2025-01-05,Sunday,Xmas_Break,TRUE,Matooke & Groundnut Stew,12,10,2,16.7,"4,000","40,000","24,000","4,000","16,000",0,0,0.4,4.8,1.2,0,0,0,0,0,0,0,0,0
2025-01-05,Sunday,Xmas_Break,TRUE,Rice & Chicken,10,9,1,10.0,"6,000","54,000","33,000","3,300","21,000",0,0,0.4,0,0,2,1.8,0,0,0,0,0,0,0
2025-01-05,Sunday,Xmas_Break,TRUE,Katogo (Offal+Matoke),8,7,1,12.5,"3,500","24,500","13,440","1,680","11,060",0,0,0,2.8,0,0,0,1.2,0.4,0,0,0,0,0
2025-01-05,Sunday,Xmas_Break,TRUE,Chips & Eggs,8,6,2,25.0,"4,500","27,000","15,120","3,780","11,880",0,0,0.6,0,0,0,0,0,0,2.8,12,0,0,0
2025-01-05,Sunday,Xmas_Break,TRUE,Rolex,18,14,4,22.2,"2,500","35,000","17,100","3,800","17,900",0,0,0,0,0,0,0,0,0,0,18,2.2,0.9,0.7
2025-01-06,Monday,Xmas_Break,FALSE,Posho & Beans,54,44,10,18.5,"3,000","132,000","72,900","13,500","59,100",13.5,8.1,1.1,0,0,0,0,0,0,0,0,0,0,0
2025-01-06,Monday,Xmas_Break,FALSE,Matooke & Groundnut Stew,43,39,4,9.3,"4,000","156,000","86,000","8,000","70,000",0,0,1.3,17.2,4.3,0,0,0,0,0,0,0,0,0
2025-01-06,Monday,Xmas_Break,FALSE,Rice & Chicken,31,24,7,22.6,"6,000","144,000","102,300","23,100","41,700",0,0,1.2,0,0,6.2,5.6,0,0,0,0,0,0,0
2025-01-06,Monday,Xmas_Break,FALSE,Katogo (Offal+Matoke),25,22,3,12.0,"3,500","77,000","42,000","5,040","35,000",0,0,0,8.8,0,0,0,3.8,1.2,0,0,0,0,0
2025-01-06,Monday,Xmas_Break,FALSE,Chips & Eggs,32,25,7,21.9,"4,500","112,500","60,480","13,230","52,020",0,0,2.6,0,0,0,0,0,0,11.2,48,0,0,0
2025-01-06,Monday,Xmas_Break,FALSE,Rolex,62,52,10,16.1,"2,500","130,000","58,900","9,500","71,100",0,0,0,0,0,0,0,0,0,0,62,7.4,3.1,2.5
2025-01-07,Tuesday,Xmas_Break,FALSE,Posho & Beans,52,50,2,3.8,"3,000","150,000","70,200","2,700","79,800",13,7.8,1,0,0,0,0,0,0,0,0,0,0,0
2025-01-07,Tuesday,Xmas_Break,FALSE,Matooke & Groundnut Stew,40,34,6,15.0,"4,000","136,000","80,000","12,000","56,000",0,0,1.2,16,4,0,0,0,0,0,0,0,0,0
2025-01-07,Tuesday,Xmas_Break,FALSE,Rice & Chicken,29,23,6,20.7,"6,000","138,000","95,700","19,800","42,300",0,0,1.2,0,0,5.8,5.2,0,0,0,0,0,0,0
2025-01-07,Tuesday,Xmas_Break,FALSE,Katogo (Offal+Matoke),25,19,6,24.0,"3,500","66,500","42,000","10,080","24,500",0,0,0,8.8,0,0,0,3.8,1.2,0,0,0,0,0
2025-01-07,Tuesday,Xmas_Break,FALSE,Chips & Eggs,30,25,5,16.7,"4,500","112,500","56,700","9,450","55,800",0,0,2.4,0,0,0,0,0,0,10.5,45,0,0,0
2025-01-07,Tuesday,Xmas_Break,FALSE,Rolex,60,48,12,20.0,"2,500","120,000","57,000","11,400","63,000",0,0,0,0,0,0,0,0,0,0,60,7.2,3,2.4
2025-01-08,Wednesday,Xmas_Break,FALSE,Posho & Beans,50,45,5,10.0,"3,000","135,000","67,500","6,750","67,500",12.5,7.5,1,0,0,0,0,0,0,0,0,0,0,0
2025-01-08,Wednesday,Xmas_Break,FALSE,Matooke & Groundnut Stew,45,35,10,22.2,"4,000","140,000","90,000","20,000","50,000",0,0,1.3,18,4.5,0,0,0,0,0,0,0,0,0
2025-01-08,Wednesday,Xmas_Break,FALSE,Rice & Chicken,35,31,4,11.4,"6,000","186,000","115,500","13,200","70,500",0,0,1.4,0,0,7,6.3,0,0,0,0,0,0,0
2025-01-08,Wednesday,Xmas_Break,FALSE,Katogo (Offal+Matoke),27,23,4,14.8,"3,500","80,500","45,360","6,720","35,140",0,0,0,9.4,0,0,0,4,1.4,0,0,0,0,0
2025-01-08,Wednesday,Xmas_Break,FALSE,Chips & Eggs,27,21,6,22.2,"4,500","94,500","51,030","11,340","43,470",0,0,2.2,0,0,0,0,0,0,9.4,40,0,0,0
2025-01-08,Wednesday,Xmas_Break,FALSE,Rolex,61,51,10,16.4,"2,500","127,500","57,950","9,500","69,550",0,0,0,0,0,0,0,0,0,0,61,7.3,3.1,2.4
2025-01-09,Thursday,Xmas_Break,FALSE,Posho & Beans,56,48,8,14.3,"3,000","144,000","75,600","10,800","68,400",14,8.4,1.1,0,0,0,0,0,0,0,0,0,0,0
2025-01-09,Thursday,Xmas_Break,FALSE,Matooke & Groundnut Stew,39,35,4,10.3,"4,000","140,000","78,000","8,000","62,000",0,0,1.2,15.6,3.9,0,0,0,0,0,0,0,0,0
2025-01-09,Thursday,Xmas_Break,FALSE,Rice & Chicken,31,27,4,12.9,"6,000","162,000","102,300","13,200","59,700",0,0,1.2,0,0,6.2,5.6,0,0,0,0,0,0,0
2025-01-09,Thursday,Xmas_Break,FALSE,Katogo (Offal+Matoke),28,26,2,7.1,"3,500","91,000","47,040","3,360","43,960",0,0,0,9.8,0,0,0,4.2,1.4,0,0,0,0,0
2025-01-09,Thursday,Xmas_Break,FALSE,Chips & Eggs,31,28,3,9.7,"4,500","126,000","58,590","5,670","67,410",0,0,2.5,0,0,0,0,0,0,10.8,46,0,0,0
2025-01-09,Thursday,Xmas_Break,FALSE,Rolex,62,60,2,3.2,"2,500","150,000","58,900","1,900","91,100",0,0,0,0,0,0,0,0,0,0,62,7.4,3.1,2.5
2025-01-10,Friday,Xmas_Break,FALSE,Posho & Beans,42,32,10,23.8,"3,000","96,000","56,700","13,500","39,300",10.5,6.3,0.8,0,0,0,0,0,0,0,0,0,0,0
2025-01-10,Friday,Xmas_Break,FALSE,Matooke & Groundnut Stew,34,28,6,17.6,"4,000","112,000","68,000","12,000","44,000",0,0,1,13.6,3.4,0,0,0,0,0,0,0,0,0
2025-01-10,Friday,Xmas_Break,FALSE,Rice & Chicken,28,25,3,10.7,"6,000","150,000","92,400","9,900","57,600",0,0,1.1,0,0,5.6,5,0,0,0,0,0,0,0
2025-01-10,Friday,Xmas_Break,FALSE,Katogo (Offal+Matoke),23,18,5,21.7,"3,500","63,000","38,640","8,400","24,360",0,0,0,8,0,0,0,3.4,1.2,0,0,0,0,0
2025-01-10,Friday,Xmas_Break,FALSE,Chips & Eggs,26,21,5,19.2,"4,500","94,500","49,140","9,450","45,360",0,0,2.1,0,0,0,0,0,0,9.1,39,0,0,0
2025-01-10,Friday,Xmas_Break,FALSE,Rolex,52,46,6,11.5,"2,500","115,000","49,400","5,700","65,600",0,0,0,0,0,0,0,0,0,0,52,6.2,2.6,2.1
2025-01-11,Saturday,Xmas_Break,TRUE,Posho & Beans,15,12,3,20.0,"3,000","36,000","20,250","4,050","15,750",3.8,2.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2025-01-11,Saturday,Xmas_Break,TRUE,Matooke & Groundnut Stew,11,10,1,9.1,"4,000","40,000","22,000","2,000","18,000",0,0,0.3,4.4,1.1,0,0,0,0,0,0,0,0,0
2025-01-11,Saturday,Xmas_Break,TRUE,Rice & Chicken,10,9,1,10.0,"6,000","54,000","33,000","3,300","21,000",0,0,0.4,0,0,2,1.8,0,0,0,0,0,0,0
2025-01-11,Saturday,Xmas_Break,TRUE,Katogo (Offal+Matoke),7,6,1,14.3,"3,500","21,000","11,760","1,680","9,240",0,0,0,2.4,0,0,0,1.1,0.4,0,0,0,0,0
2025-01-11,Saturday,Xmas_Break,TRUE,Chips & Eggs,9,8,1,11.1,"4,500","36,000","17,010","1,890","18,990",0,0,0.7,0,0,0,0,0,0,3.1,14,0,0,0
2025-01-11,Saturday,Xmas_Break,TRUE,Rolex,16,12,4,25.0,"2,500","30,000","15,200","3,800","14,800",0,0,0,0,0,0,0,0,0,0,16,1.9,0.8,0.6
2025-01-12,Sunday,Xmas_Break,TRUE,Posho & Beans,16,13,3,18.8,"3,000","39,000","21,600","4,050","17,400",4,2.4,0.3,0,0,0,0,0,0,0,0,0,0,0
2025-01-12,Sunday,Xmas_Break,TRUE,Matooke & Groundnut Stew,11,8,3,27.3,"4,000","32,000","22,000","6,000","10,000",0,0,0.3,4.4,1.1,0,0,0,0,0,0,0,0,0
2025-01-12,Sunday,Xmas_Break,TRUE,Rice & Chicken,9,8,1,11.1,"6,000","48,000","29,700","3,300","18,300",0,0,0.4,0,0,1.8,1.6,0,0,0,0,0,0,0
2025-01-12,Sunday,Xmas_Break,TRUE,Katogo (Offal+Matoke),8,7,1,12.5,"3,500","24,500","13,440","1,680","11,060",0,0,0,2.8,0,0,0,1.2,0.4,0,0,0,0,0
2025-01-12,Sunday,Xmas_Break,TRUE,Chips & Eggs,9,7,2,22.2,"4,500","31,500","17,010","3,780","14,490",0,0,0.7,0,0,0,0,0,0,3.1,14,0,0,0
2025-01-12,Sunday,Xmas_Break,TRUE,Rolex,18,15,3,16.7,"2,500","37,500","17,100","2,850","20,400",0,0,0,0,0,0,0,0,0,0,18,2.2,0.9,0.7
2025-01-13,Monday,Xmas_Break,FALSE,Posho & Beans,53,45,8,15.1,"3,000","135,000","71,550","10,800","63,450",13.2,7.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2025-01-13,Monday,Xmas_Break,FALSE,Matooke & Groundnut Stew,39,31,8,20.5,"4,000","124,000","78,000","16,000","46,000",0,0,1.2,15.6,3.9,0,0,0,0,0,0,0,0,0
2025-01-13,Monday,Xmas_Break,FALSE,Rice & Chicken,31,24,7,22.6,"6,000","144,000","102,300","23,100","41,700",0,0,1.2,0,0,6.2,5.6,0,0,0,0,0,0,0
2025-01-13,Monday,Xmas_Break,FALSE,Katogo (Offal+Matoke),25,24,1,4.0,"3,500","84,000","42,000","1,680","42,000",0,0,0,8.8,0,0,0,3.8,1.2,0,0,0,0,0
2025-01-13,Monday,Xmas_Break,FALSE,Chips & Eggs,29,25,4,13.8,"4,500","112,500","54,810","7,560","57,690",0,0,2.3,0,0,0,0,0,0,10.1,44,0,0,0
2025-01-13,Monday,Xmas_Break,FALSE,Rolex,64,62,2,3.1,"2,500","155,000","60,800","1,900","94,200",0,0,0,0,0,0,0,0,0,0,64,7.7,3.2,2.6
2025-01-14,Tuesday,Xmas_Break,FALSE,Posho & Beans,53,49,4,7.5,"3,000","147,000","71,550","5,400","75,450",13.2,7.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2025-01-14,Tuesday,Xmas_Break,FALSE,Matooke & Groundnut Stew,40,33,7,17.5,"4,000","132,000","80,000","14,000","52,000",0,0,1.2,16,4,0,0,0,0,0,0,0,0,0
2025-01-14,Tuesday,Xmas_Break,FALSE,Rice & Chicken,32,29,3,9.4,"6,000","174,000","105,600","9,900","68,400",0,0,1.3,0,0,6.4,5.8,0,0,0,0,0,0,0
2025-01-14,Tuesday,Xmas_Break,FALSE,Katogo (Offal+Matoke),27,22,5,18.5,"3,500","77,000","45,360","8,400","31,640",0,0,0,9.4,0,0,0,4,1.4,0,0,0,0,0
2025-01-14,Tuesday,Xmas_Break,FALSE,Chips & Eggs,27,24,3,11.1,"4,500","108,000","51,030","5,670","56,970",0,0,2.2,0,0,0,0,0,0,9.4,40,0,0,0
2025-01-14,Tuesday,Xmas_Break,FALSE,Rolex,55,49,6,10.9,"2,500","122,500","52,250","5,700","70,250",0,0,0,0,0,0,0,0,0,0,55,6.6,2.8,2.2
2025-01-15,Wednesday,Xmas_Break,FALSE,Posho & Beans,54,49,5,9.3,"3,000","147,000","72,900","6,750","74,100",13.5,8.1,1.1,0,0,0,0,0,0,0,0,0,0,0
2025-01-15,Wednesday,Xmas_Break,FALSE,Matooke & Groundnut Stew,44,42,2,4.5,"4,000","168,000","88,000","4,000","80,000",0,0,1.3,17.6,4.4,0,0,0,0,0,0,0,0,0
2025-01-15,Wednesday,Xmas_Break,FALSE,Rice & Chicken,32,29,3,9.4,"6,000","174,000","105,600","9,900","68,400",0,0,1.3,0,0,6.4,5.8,0,0,0,0,0,0,0
2025-01-15,Wednesday,Xmas_Break,FALSE,Katogo (Offal+Matoke),27,22,5,18.5,"3,500","77,000","45,360","8,400","31,640",0,0,0,9.4,0,0,0,4,1.4,0,0,0,0,0
2025-01-15,Wednesday,Xmas_Break,FALSE,Chips & Eggs,27,22,5,18.5,"4,500","99,000","51,030","9,450","47,970",0,0,2.2,0,0,0,0,0,0,9.4,40,0,0,0
2025-01-15,Wednesday,Xmas_Break,FALSE,Rolex,59,53,6,10.2,"2,500","132,500","56,050","5,700","76,450",0,0,0,0,0,0,0,0,0,0,59,7.1,3,2.4
2025-01-16,Thursday,Xmas_Break,FALSE,Posho & Beans,56,45,11,19.6,"3,000","135,000","75,600","14,850","59,400",14,8.4,1.1,0,0,0,0,0,0,0,0,0,0,0
2025-01-16,Thursday,Xmas_Break,FALSE,Matooke & Groundnut Stew,38,36,2,5.3,"4,000","144,000","76,000","4,000","68,000",0,0,1.1,15.2,3.8,0,0,0,0,0,0,0,0,0
2025-01-16,Thursday,Xmas_Break,FALSE,Rice & Chicken,30,26,4,13.3,"6,000","156,000","99,000","13,200","57,000",0,0,1.2,0,0,6,5.4,0,0,0,0,0,0,0
2025-01-16,Thursday,Xmas_Break,FALSE,Katogo (Offal+Matoke),27,23,4,14.8,"3,500","80,500","45,360","6,720","35,140",0,0,0,9.4,0,0,0,4,1.4,0,0,0,0,0
2025-01-16,Thursday,Xmas_Break,FALSE,Chips & Eggs,27,21,6,22.2,"4,500","94,500","51,030","11,340","43,470",0,0,2.2,0,0,0,0,0,0,9.4,40,0,0,0
